訂單編號,顧客編號,產品編號,產品名稱,產品類別,單價,數量,下單日期,小計,利潤,成本,明年度預期目標值,姓名,性別,年齡,居住地區,職業類別,年,月,日,季,年齡層
ID00128,AC1703929,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-04,980.0,161.7,132.3,1038.8,吳蕙郁,Female,60,臺北市,其他,2016.0,1.0,4.0,1.0,60
ID00129,AC1700499,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-04,2100.0,520.8,109.19999999999999,2226.0,林鈺瑋,Female,37,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00130,AC1701191,F012,托特包-白,配件,1740.0,1.0,2016-01-04,1740.0,431.52,90.47999999999999,1844.4,許豪宇,Male,22,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00131,AC1700721,F012,托特包-白,配件,1740.0,1.0,2016-01-04,1740.0,431.52,90.47999999999999,1844.4,陳瑤希,Male,44,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00132,AC1703136,F012,托特包-白,配件,1740.0,1.0,2016-01-04,1740.0,431.52,90.47999999999999,1844.4,蔡雅雯,Female,48,桃園市,其他,2016.0,1.0,4.0,1.0,40
ID00133,AC1701853,F010,中夾-紅,皮件,2610.0,1.0,2016-01-04,2610.0,595.0800000000003,187.92,2766.6000000000004,胡怡君,Female,45,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00134,AC1701745,F009,大化妝包-深藍,配件,2100.0,2.0,2016-01-04,4200.0,1041.6,218.39999999999998,4452.0,陳怡婷,Female,43,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00135,AC1701222,F009,大化妝包-深藍,配件,2100.0,2.0,2016-01-04,4200.0,1041.6,218.39999999999998,4452.0,陳靜怡,Male,34,新北市,住宿和餐飲業,2016.0,1.0,4.0,1.0,30
ID00136,AC1701738,F028,大學T男童-藍,童裝,1750.0,3.0,2016-01-04,5250.0,924.0000000000005,651.0,5565.0,侯羿啟,Male,27,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00137,AC1701042,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-04,600.0,90.0,90.0,636.0,倪成然,Male,29,新北市,其他,2016.0,1.0,4.0,1.0,20
ID00138,AC1703171,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2016-01-04,2030.0,357.28,251.72,2151.8,郭孟哲,Male,54,桃園市,住宿和餐飲業,2016.0,1.0,4.0,1.0,50
ID00139,AC1700593,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2016-01-04,3600.0,594.0,486.00000000000006,3816.0,蔡智仁,Female,28,新北市,其他,2016.0,1.0,4.0,1.0,20
ID00140,AC1701833,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2016-01-04,3600.0,594.0,486.00000000000006,3816.0,吳佳琳,Male,31,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00141,AC1703725,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2016-01-04,7250.0,1392.0,783.0,7685.0,郭蕙法,Female,35,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00142,AC1701491,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2016-01-04,7250.0,1392.0,783.0,7685.0,蕭逸峰,Male,41,宜蘭縣,住宿和餐飲業,2016.0,1.0,4.0,1.0,40
ID00143,AC1703576,F041,三層樓梯椅-黑,家俱,820.0,1.0,2016-01-04,820.0,123.0,123.0,869.2,楊逸馨,Female,38,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00144,AC1700828,F042,圓領暖溫衣男童-灰,童裝,1200.0,1.0,2016-01-04,1200.0,211.2,148.8,1272.0,陳永愛,Female,28,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00145,AC1703802,F043,超輕羽絨外套女裝-粉紅,女裝,3900.0,1.0,2016-01-04,3900.0,643.5,526.5,4134.0,宮佳穎,Female,45,臺北市,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00146,AC1703973,F044,零錢包-黑,皮件,2900.0,1.0,2016-01-04,2900.0,661.2000000000003,208.79999999999998,3074.0,于建辰,Female,45,臺北市,其他,2016.0,1.0,4.0,1.0,40
ID00147,AC1700523,F045,經典美式純POLO-灰,女裝,980.0,1.0,2016-01-04,980.0,161.7,132.3,1038.8,劉怡岳,Female,30,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00148,AC1701526,F046,斜背包-黑,皮件,3190.0,1.0,2016-01-04,3190.0,727.32,229.67999999999998,3381.4,吳宗鑫,Male,31,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00149,AC1701527,F047,刷毛長版T恤女裝-粉紅,女裝,2610.0,1.0,2016-01-04,2610.0,430.6500000000002,352.35,2766.6000000000004,陳靜正,Male,33,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00150,AC1703371,F048,壓扣式翻蓋長夾-黑,皮件,2610.0,2.0,2016-01-04,5220.0,1190.1600000000005,375.84,5533.200000000001,謝耀文,Female,34,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00151,AC1700109,F039,12格書櫃-黑,家俱,2500.0,2.0,2016-01-04,5000.0,750.0,750.0,5300.0,李婉岳,Female,53,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,50
ID00152,AC1703598,F033,高機能伸縮衣架-黑,家俱,600.0,3.0,2016-01-04,1800.0,270.0,270.0,1908.0,黃靖雯,Female,37,基隆市,其他,2016.0,1.0,4.0,1.0,30
ID00153,AC1702134,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-04,600.0,90.0,90.0,636.0,鐘文彬,Male,46,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00154,AC1702185,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-04,600.0,90.0,90.0,636.0,蔡忠翰,Male,51,桃園市,住宿和餐飲業,2016.0,1.0,4.0,1.0,50
ID00155,AC1700927,F033,高機能伸縮衣架-黑,家俱,600.0,2.0,2016-01-04,1200.0,180.0,180.0,1272.0,李雅惠,Female,38,新北市,其他,2016.0,1.0,4.0,1.0,30
ID00156,AC1702462,F033,高機能伸縮衣架-黑,家俱,600.0,2.0,2016-01-04,1200.0,180.0,180.0,1272.0,汪美玉,Male,48,桃園市,其他,2016.0,1.0,4.0,1.0,40
ID00157,AC1702359,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-04,3000.0,450.0,450.0,3180.0,陳卉愛,Male,53,桃園市,其他,2016.0,1.0,4.0,1.0,50
ID00158,AC1701776,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-04,3000.0,450.0,450.0,3180.0,楊嬌韻,Female,40,新北市,其他,2016.0,1.0,4.0,1.0,40
ID00159,AC1703468,F028,大學T男童-藍,童裝,1750.0,1.0,2016-01-04,1750.0,308.0,217.0,1855.0,陳怡伶,Female,47,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00160,AC1700412,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-04,980.0,161.7,132.3,1038.8,鄧華毓,Female,47,新北市,住宿和餐飲業,2016.0,1.0,4.0,1.0,40
ID00161,AC1700600,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-04,2100.0,520.8,109.19999999999999,2226.0,林信宏,Male,35,新北市,住宿和餐飲業,2016.0,1.0,4.0,1.0,30
ID00162,AC1700546,F012,托特包-白,配件,1740.0,1.0,2016-01-04,1740.0,431.52,90.47999999999999,1844.4,陳賢心,Male,27,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00163,AC1703133,F012,托特包-白,配件,1740.0,1.0,2016-01-04,1740.0,431.52,90.47999999999999,1844.4,吳奕廷,Male,48,桃園市,住宿和餐飲業,2016.0,1.0,4.0,1.0,40
ID00164,AC1701576,F012,托特包-白,配件,1740.0,1.0,2016-01-04,1740.0,431.52,90.47999999999999,1844.4,林名義,Female,44,新北市,住宿和餐飲業,2016.0,1.0,4.0,1.0,40
ID00165,AC1702341,F010,中夾-紅,皮件,2610.0,1.0,2016-01-04,2610.0,595.0800000000003,187.92,2766.6000000000004,許郁愛,Female,52,桃園市,其他,2016.0,1.0,4.0,1.0,50
ID00166,AC1702772,F009,大化妝包-深藍,配件,2100.0,2.0,2016-01-04,4200.0,1041.6,218.39999999999998,4452.0,謝孟軒,Female,55,桃園市,其他,2016.0,1.0,4.0,1.0,50
ID00167,AC1703410,F009,大化妝包-深藍,配件,2100.0,2.0,2016-01-04,4200.0,1041.6,218.39999999999998,4452.0,秦緯容,Female,29,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00168,AC1702737,F028,大學T男童-藍,童裝,1750.0,3.0,2016-01-04,5250.0,924.0000000000005,651.0,5565.0,邱淑皓,Male,45,桃園市,其他,2016.0,1.0,4.0,1.0,40
ID00169,AC1703755,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-04,600.0,90.0,90.0,636.0,許台民,Male,38,基隆市,住宿和餐飲業,2016.0,1.0,4.0,1.0,30
ID00170,AC1703710,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2016-01-04,2030.0,357.28,251.72,2151.8,吳怡雄,Female,26,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00171,AC1701350,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2016-01-04,3600.0,594.0,486.00000000000006,3816.0,楊惠裕,Male,43,宜蘭縣,住宿和餐飲業,2016.0,1.0,4.0,1.0,40
ID00172,AC1700708,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2016-01-04,3600.0,594.0,486.00000000000006,3816.0,邱雅筑,Male,45,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00173,AC1703800,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2016-01-04,7250.0,1392.0,783.0,7685.0,王曉萍,Female,52,臺北市,教育體育文化,2016.0,1.0,4.0,1.0,50
ID00174,AC1703587,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2016-01-04,7250.0,1392.0,783.0,7685.0,劉雅嵐,Female,43,基隆市,住宿和餐飲業,2016.0,1.0,4.0,1.0,40
ID00175,AC1700056,F041,三層樓梯椅-黑,家俱,820.0,1.0,2016-01-04,820.0,123.0,123.0,869.2,黃雅文,Female,53,基隆市,其他,2016.0,1.0,4.0,1.0,50
ID00176,AC1701419,F042,圓領暖溫衣男童-灰,童裝,1200.0,1.0,2016-01-04,1200.0,211.2,148.8,1272.0,汪方春,Female,38,新北市,其他,2016.0,1.0,4.0,1.0,30
ID00177,AC1700118,F043,超輕羽絨外套女裝-粉紅,女裝,3900.0,1.0,2016-01-04,3900.0,643.5,526.5,4134.0,曹姿妤,Female,47,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00178,AC1702283,F044,零錢包-黑,皮件,2900.0,1.0,2016-01-04,2900.0,661.2000000000003,208.79999999999998,3074.0,陳其榮,Female,47,桃園市,其他,2016.0,1.0,4.0,1.0,40
ID00179,AC1701200,F045,經典美式純POLO-灰,女裝,980.0,1.0,2016-01-04,980.0,161.7,132.3,1038.8,姚心怡,Male,31,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00180,AC1703752,F046,斜背包-黑,皮件,3190.0,1.0,2016-01-04,3190.0,727.32,229.67999999999998,3381.4,韓麗美,Female,44,基隆市,教育體育文化,2016.0,1.0,4.0,1.0,40
ID00181,AC1702032,F047,刷毛長版T恤女裝-粉紅,女裝,2610.0,1.0,2016-01-04,2610.0,430.6500000000002,352.35,2766.6000000000004,陳婉奇,Male,32,宜蘭縣,其他,2016.0,1.0,4.0,1.0,30
ID00182,AC1703614,F048,壓扣式翻蓋長夾-黑,皮件,2610.0,2.0,2016-01-04,5220.0,1190.1600000000005,375.84,5533.200000000001,陳嘉琪,Female,36,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00183,AC1700109,F006,運動潮流直筒棉褲男童-黑,童裝,750.0,2.0,2016-01-04,1500.0,264.0,186.0,1590.0,李婉岳,Female,53,新北市,金融業和房地產,2016.0,1.0,4.0,1.0,50
ID00184,AC1702528,F033,高機能伸縮衣架-黑,家俱,600.0,3.0,2016-01-04,1800.0,270.0,270.0,1908.0,林明福,Male,58,桃園市,其他,2016.0,1.0,4.0,1.0,50
ID00185,AC1700004,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-04,600.0,90.0,90.0,636.0,姚鈺迪,Female,34,臺北市,住宿和餐飲業,2016.0,1.0,4.0,1.0,30
ID00186,AC1701967,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-04,600.0,90.0,90.0,636.0,黃維英,Male,28,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,20
ID00187,AC1700184,F033,高機能伸縮衣架-黑,家俱,600.0,2.0,2016-01-04,1200.0,180.0,180.0,1272.0,黃宛玲,Female,48,臺北市,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00188,AC1701721,F006,運動潮流直筒棉褲男童-黑,童裝,750.0,2.0,2016-01-04,1500.0,264.0,186.0,1590.0,蔡凱元,Male,43,宜蘭縣,金融業和房地產,2016.0,1.0,4.0,1.0,40
ID00189,AC1703735,F006,運動潮流直筒棉褲男童-黑,童裝,750.0,5.0,2016-01-04,3750.0,660.0,465.0,3975.0,劉淑玲,Female,39,基隆市,金融業和房地產,2016.0,1.0,4.0,1.0,30
ID00190,AC1703896,F047,刷毛長版T恤女裝-粉紅,女裝,2610.0,5.0,2016-01-04,13050.0,2153.25,1761.7500000000002,13833.0,黃華靖,Female,21,臺北市,住宿和餐飲業,2016.0,1.0,4.0,1.0,20
ID00191,AC1700904,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,1.0,2016-01-05,1450.0,278.4000000000001,156.6,1537.0,江志成,Male,34,新北市,其他,2016.0,1.0,5.0,1.0,30
ID00192,AC1700521,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-05,9000.0,1485.0,1215.0,9540.0,楊延勳,Female,26,新北市,其他,2016.0,1.0,5.0,1.0,20
ID00193,AC1701958,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-05,600.0,90.0,90.0,636.0,江曼馨,Female,42,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,40
ID00194,AC1703162,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-05,3000.0,450.0,450.0,3180.0,王長典,Male,52,桃園市,其他,2016.0,1.0,5.0,1.0,50
ID00195,AC1701349,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,1.0,2016-01-05,1450.0,278.4000000000001,156.6,1537.0,黃志杰,Female,31,新北市,其他,2016.0,1.0,5.0,1.0,30
ID00196,AC1702466,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-05,9000.0,1485.0,1215.0,9540.0,李雅芬,Female,43,桃園市,住宿和餐飲業,2016.0,1.0,5.0,1.0,40
ID00197,AC1700681,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-05,600.0,90.0,90.0,636.0,陳聖文,Male,46,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,40
ID00198,AC1700972,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-05,3000.0,450.0,450.0,3180.0,陳祥豪,Female,36,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,30
ID00199,AC1700259,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,1.0,2016-01-05,1450.0,278.4000000000001,156.6,1537.0,郭玫甫,Male,38,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,30
ID00200,AC1700384,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-05,9000.0,1485.0,1215.0,9540.0,許淑婷,Female,44,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,40
ID00201,AC1701327,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-05,600.0,90.0,90.0,636.0,勞瓊昆,Female,39,新北市,住宿和餐飲業,2016.0,1.0,5.0,1.0,30
ID00202,AC1700890,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-05,3000.0,450.0,450.0,3180.0,謝佳愛,Female,38,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,30
ID00203,AC1700804,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,1.0,2016-01-05,1450.0,278.4000000000001,156.6,1537.0,鄭佳穎,Female,40,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,40
ID00204,AC1703480,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-05,9000.0,1485.0,1215.0,9540.0,裴怡婷,Female,38,基隆市,金融業和房地產,2016.0,1.0,5.0,1.0,30
ID00205,AC1703781,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-05,600.0,90.0,90.0,636.0,許冠霖,Female,43,基隆市,金融業和房地產,2016.0,1.0,5.0,1.0,40
ID00206,AC1700963,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-05,3000.0,450.0,450.0,3180.0,李筱惟,Female,34,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,30
ID00207,AC1700987,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,1.0,2016-01-05,1450.0,278.4000000000001,156.6,1537.0,韋哲維,Female,21,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,20
ID00208,AC1702638,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-05,9000.0,1485.0,1215.0,9540.0,蕭得學,Male,41,桃園市,住宿和餐飲業,2016.0,1.0,5.0,1.0,40
ID00209,AC1701886,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-05,600.0,90.0,90.0,636.0,葉智偉,Female,28,新北市,金融業和房地產,2016.0,1.0,5.0,1.0,20
ID00210,AC1700014,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-05,3000.0,450.0,450.0,3180.0,周聿綠,Female,57,基隆市,金融業和房地產,2016.0,1.0,5.0,1.0,50
ID00211,AC1703698,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-06,980.0,161.7,132.3,1038.8,黃怡君,Female,46,基隆市,住宿和餐飲業,2016.0,1.0,6.0,1.0,40
ID00212,AC1700898,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-06,9000.0,1485.0,1215.0,9540.0,王千男,Female,31,新北市,住宿和餐飲業,2016.0,1.0,6.0,1.0,30
ID00213,AC1703814,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-06,600.0,90.0,90.0,636.0,黃佐平,Female,38,臺北市,其他,2016.0,1.0,6.0,1.0,30
ID00214,AC1703220,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-06,3000.0,450.0,450.0,3180.0,陳明姍,Female,44,桃園市,教育體育文化,2016.0,1.0,6.0,1.0,40
ID00215,AC1700469,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-06,980.0,161.7,132.3,1038.8,郭家慧,Male,33,新北市,金融業和房地產,2016.0,1.0,6.0,1.0,30
ID00216,AC1703986,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-06,9000.0,1485.0,1215.0,9540.0,吳益貞,Female,46,臺北市,住宿和餐飲業,2016.0,1.0,6.0,1.0,40
ID00217,AC1702711,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-06,600.0,90.0,90.0,636.0,王智凱,Male,50,桃園市,其他,2016.0,1.0,6.0,1.0,50
ID00218,AC1701693,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-06,3000.0,450.0,450.0,3180.0,吳俊龍,Male,35,宜蘭縣,金融業和房地產,2016.0,1.0,6.0,1.0,30
ID00219,AC1701340,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-06,980.0,161.7,132.3,1038.8,陳玉屏,Female,32,新北市,金融業和房地產,2016.0,1.0,6.0,1.0,30
ID00220,AC1700880,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-06,9000.0,1485.0,1215.0,9540.0,賴怡瑄,Male,34,新北市,住宿和餐飲業,2016.0,1.0,6.0,1.0,30
ID00221,AC1703894,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-06,600.0,90.0,90.0,636.0,黃涵民,Male,25,臺北市,其他,2016.0,1.0,6.0,1.0,20
ID00222,AC1703799,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-06,3000.0,450.0,450.0,3180.0,白合文,Female,49,臺北市,教育體育文化,2016.0,1.0,6.0,1.0,40
ID00223,AC1703306,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-06,980.0,161.7,132.3,1038.8,李聖辰,Male,28,基隆市,住宿和餐飲業,2016.0,1.0,6.0,1.0,20
ID00224,AC1702365,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-06,9000.0,1485.0,1215.0,9540.0,林家豪,Male,22,桃園市,住宿和餐飲業,2016.0,1.0,6.0,1.0,20
ID00225,AC1701481,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-06,600.0,90.0,90.0,636.0,張永憲,Male,38,宜蘭縣,金融業和房地產,2016.0,1.0,6.0,1.0,30
ID00226,AC1703597,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-06,3000.0,450.0,450.0,3180.0,吳玲韻,Female,35,基隆市,金融業和房地產,2016.0,1.0,6.0,1.0,30
ID00227,AC1700109,F036,經典美式純POLO-藍,女裝,980.0,1.0,2016-01-06,980.0,161.7,132.3,1038.8,李婉岳,Female,53,新北市,金融業和房地產,2016.0,1.0,6.0,1.0,50
ID00228,AC1701157,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-06,9000.0,1485.0,1215.0,9540.0,馮月沛,Female,44,新北市,金融業和房地產,2016.0,1.0,6.0,1.0,40
ID00229,AC1700830,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-06,600.0,90.0,90.0,636.0,杭玉婷,Male,29,新北市,金融業和房地產,2016.0,1.0,6.0,1.0,20
ID00230,AC1701404,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-06,3000.0,450.0,450.0,3180.0,陳枝蘭,Female,38,宜蘭縣,住宿和餐飲業,2016.0,1.0,6.0,1.0,30
ID00231,AC1702406,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-07,2100.0,520.8,109.19999999999999,2226.0,鄧志賢,Male,43,桃園市,其他,2016.0,1.0,7.0,1.0,40
ID00232,AC1702899,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-07,9000.0,1485.0,1215.0,9540.0,林子玫,Male,59,桃園市,住宿和餐飲業,2016.0,1.0,7.0,1.0,50
ID00233,AC1703454,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-07,600.0,90.0,90.0,636.0,顧雅惠,Female,42,基隆市,金融業和房地產,2016.0,1.0,7.0,1.0,40
ID00234,AC1701251,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-07,3000.0,450.0,450.0,3180.0,鄭弘香,Female,25,新北市,住宿和餐飲業,2016.0,1.0,7.0,1.0,20
ID00235,AC1701522,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-07,2100.0,520.8,109.19999999999999,2226.0,許智樺,Female,33,新北市,其他,2016.0,1.0,7.0,1.0,30
ID00236,AC1701110,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-07,9000.0,1485.0,1215.0,9540.0,林雅玲,Male,50,新北市,金融業和房地產,2016.0,1.0,7.0,1.0,50
ID00237,AC1702881,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-07,600.0,90.0,90.0,636.0,林家慶,Male,58,桃園市,住宿和餐飲業,2016.0,1.0,7.0,1.0,50
ID00238,AC1702347,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-07,3000.0,450.0,450.0,3180.0,王家瑋,Male,45,桃園市,住宿和餐飲業,2016.0,1.0,7.0,1.0,40
ID00239,AC1700048,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-07,2100.0,520.8,109.19999999999999,2226.0,闕慧婷,Female,54,基隆市,金融業和房地產,2016.0,1.0,7.0,1.0,50
ID00240,AC1701372,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-07,9000.0,1485.0,1215.0,9540.0,黃俊萱,Female,42,新北市,其他,2016.0,1.0,7.0,1.0,40
ID00241,AC1700971,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-07,600.0,90.0,90.0,636.0,倪麗娟,Male,33,新北市,金融業和房地產,2016.0,1.0,7.0,1.0,30
ID00242,AC1701129,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-07,3000.0,450.0,450.0,3180.0,羅聖能,Male,33,新北市,金融業和房地產,2016.0,1.0,7.0,1.0,30
ID00243,AC1703051,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-07,2100.0,520.8,109.19999999999999,2226.0,黃柏泰,Male,47,桃園市,其他,2016.0,1.0,7.0,1.0,40
ID00244,AC1703144,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-07,9000.0,1485.0,1215.0,9540.0,蔡英茜,Female,49,桃園市,住宿和餐飲業,2016.0,1.0,7.0,1.0,40
ID00245,AC1701569,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-07,600.0,90.0,90.0,636.0,蕭佳雯,Female,34,宜蘭縣,其他,2016.0,1.0,7.0,1.0,30
ID00246,AC1700646,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-07,3000.0,450.0,450.0,3180.0,涂雅雯,Female,33,新北市,金融業和房地產,2016.0,1.0,7.0,1.0,30
ID00247,AC1703481,F009,大化妝包-深藍,配件,2100.0,1.0,2016-01-07,2100.0,520.8,109.19999999999999,2226.0,蔡佩穎,Female,35,基隆市,金融業和房地產,2016.0,1.0,7.0,1.0,30
ID00248,AC1702469,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2016-01-07,9000.0,1485.0,1215.0,9540.0,胡淑萍,Male,56,桃園市,住宿和餐飲業,2016.0,1.0,7.0,1.0,50
ID00249,AC1701735,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-07,600.0,90.0,90.0,636.0,陳佳慧,Female,32,宜蘭縣,住宿和餐飲業,2016.0,1.0,7.0,1.0,30
ID00250,AC1703628,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-07,3000.0,450.0,450.0,3180.0,呂建佑,Male,30,基隆市,住宿和餐飲業,2016.0,1.0,7.0,1.0,30
ID00251,AC1701124,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2016-01-08,1800.0,297.0,243.00000000000003,1908.0,黃惠富,Female,20,新北市,其他,2016.0,1.0,8.0,1.0,20
ID00252,AC1700830,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2016-01-08,7250.0,1392.0,783.0,7685.0,杭玉婷,Male,29,新北市,金融業和房地產,2016.0,1.0,8.0,1.0,20
ID00253,AC1701394,F033,高機能伸縮衣架-黑,家俱,600.0,1.0,2016-01-08,600.0,90.0,90.0,636.0,楊雅雯,Female,23,新北市,其他,2016.0,1.0,8.0,1.0,20
ID00254,AC1702162,F033,高機能伸縮衣架-黑,家俱,600.0,5.0,2016-01-08,3000.0,450.0,450.0,3180.0,張芃生,Female,31,桃園市,其他,2016.0,1.0,8.0,1.0,30
